6,fr,La peau de quel reptile africain prend la couleur du milieu où il évolue ?,Caméléon,Crotale,Cobra,Crocodile,Débutant,"Avec plus de 200 espèces, les plus anciens fossiles de caméléons connus datent d'il y a environ 65 millions d'années.",https://fr.wikipedia.org/wiki/Chamaeleonidae
7,fr,"Selon une expression bien connue, avec quoi ne mélange-t-on pas les serviettes ?",Les torchons,Les balais,Les brosses,Les éponges,Débutant,"La serpillière est un morceau de toile grossière et résistante, de forme plus ou moins régulière, servant à laver les sols.",https://fr.wikipedia.org/wiki/Serpillière
8,fr,Le sens du mot capharnaüm désigne en français un lieu considéré comme...,En désordre,Inexistant,Perdu,Secret,Débutant,"Le mot se rapproche phonétiquement de cafourniau, petite pièce à côté de la maison servant de débarras obscur.",https://fr.wikipedia.org/wiki/Capharnaüm
9,fr,"Quel est le métier exercé par Dick Tracy, personnage créé par Chester Gould ?",Détective,Journaliste,Photographe,Informaticien,Débutant,Dick Tracy incarne un détective très intelligent de la culture pop américaine qui combat divers méchants.,https://fr.wikipedia.org/wiki/Dick_Tracy
10,fr,Qui aurait murmuré cette phrase en 1633 : « Et pourtant elle tourne » ?,Galilée,Gauss,Goodall,Galien,Débutant,"Galilée est considéré comme fondateur de la physique, qui s'est imposée comme la première des sciences exactes modernes.",https://fr.wikipedia.org/wiki/Galilée_(savant)
11,fr,"Dans quel pays se situe la Kabylie, région historique et ethnolinguistique ?",Algérie,Tunisie,Maroc,Irak,Confirmé,"Dénuée d'existence administrative globale, la Kabylie tient son nom d'une population de culture et de traditions berbères.",https://fr.wikipedia.org/wiki/Kabylie
12,fr,"Quel sport fut créé par Jigoro Kano, alors éducateur dans l'enseignement primaire ?",Judo,Karaté,Sumo,Tae kwon do,Confirmé,"Jigoro Kano, père de neuf enfants, est le seul judoka à avoir reçu la ceinture blanche après la ceinture rouge.",https://fr.wikipedia.org/wiki/Jigoro_Kano
13,fr,Quel célèbre compositeur et musicien allemand est devenu sourd à 27 ans ?,Beethoven,Berlioz,Bach,Brahms,Confirmé,"Aujourd'hui encore, l'oeuvre de Ludwig van Beethoven est reprise dans de nombreux films et génériques d'émissions.",https://fr.wikipedia.org/wiki/Ludwig_van_Beethoven
14,fr,"Situé au nord du continent africain, sur combien de pays le Sahara est-il étendu ?",Dix,Cinq,Huit,Treize,Confirmé,Des analyses de pollen pratiquées par des scientifiques montrent que des zones forestières ont bel et bien existé au Sahara.,https://fr.wikipedia.org/wiki/Sahara
15,fr,"Quel poisson commun, vivant en eaux douces, possède environ 700 dents ?",Brochet,Barracuda,Bar,Baleine,Confirmé,"Partiellement protégé en France, le brochet est un excellent régulateur de population des lacs et des étangs.",https://fr.wikipedia.org/wiki/Grand_Brochet
16,fr,Qui a réalisé le film « The Pledge » avec Jack Nicholson et Robin Wright Penn ?,Sean Penn,Sam Mendes,John Astin,Tom Hanks,Confirmé,"Le film « The Pledge » sera un échec au box-office, ne récoltant qu'environ 29 millions de dollars pour un budget de 35 millions.",https://fr.wikipedia.org/wiki/The_Pledge
17,fr,En quelle année Philippe Noiret se fit-il connaître avec le film « Zazie dans le métro » ?,1960,1950,1970,1980,Confirmé,"Philippe Noiret a écrit son autobiographie intitulée « Mémoire cavalière », avec la collaboration d'Antoine de Meaux.",https://fr.wikipedia.org/wiki/Zazie_dans_le_métro_(film)
18,fr,Aux côtés de quel musicien Élodie Frégé a-t-elle sorti « Le jeu des 7 erreurs » ?,Benjamin Biolay,Pascal Obispo,Laurent Voulzy,Etienne Daho,Confirmé,"Le deuxième album d'Élodie Frégé, sorti en 2006 et certifié disque d'or, tranche avec le premier, le souhaitant plus à son image.",https://fr.wikipedia.org/wiki/Élodie_Frégé
19,fr,Quel auteur belge de bandes dessinées est le scénariste de « Kid Paddle » ?,Midam,Midem,Modem,Morris,Confirmé,"Fan absolu de jeux vidéo, le jeune Kid Paddle a tendance à confondre les univers de ces jeux avec le monde réel.",https://fr.wikipedia.org/wiki/Kid_Paddle
20,fr,"Dans quel continent trouve-t-on le mandrill, apparenté au babouin ?",Afrique,Asie,Océanie,Europe,Confirmé,"75 des 188 espèces de primates sont aujourd'hui menacées de disparition, victimes de la déforestation et du braconnage.",https://fr.wikipedia.org/wiki/Mandrillus_sphinx
21,fr,Combien de temps environ dura l'impressionnant règne de la reine Victoria ?,64 ans,47 ans,53 ans,39 ans,Expert,"Son règne de 63 ans et sept mois est le second plus long de toute l'histoire du Royaume-Uni, après celui d'Élisabeth II.",https://fr.wikipedia.org/wiki/Victoria_(reine)
22,fr,Combien y avait-il de candidats au premier tour des présidentielles de 2007 en France ?,Douze,Onze,Dix,Treize,Expert,"Le déroulement de l'élection présidentielle est fixé par les articles 6, 7 et 58 de la Constitution française.",https://fr.wikipedia.org/wiki/Élection_présidentielle_en_France
23,fr,Le futurisme est un mouvement littéraire et artistique originaire de quel pays ?,Italie,Indonésie,Irlande,Inde,Expert,Le futurisme est un mouvement qui rejette la tradition esthétique et exalte le monde moderne et les machines.,https://fr.wikipedia.org/wiki/Futurisme
24,fr,"De symbole T, que vaut le préfixe téra, extrait du système international ?",10 exposant 12,10 exposant 9,10 exposant 15,10 exposant 20,Expert,"Dans le domaine des ondes électromagnétiques, on parle de térahertz tandis qu'en astronomie, on parle de téramètres.",https://fr.wikipedia.org/wiki/Téra
25,fr,"À qui doit-on le canal de Suez, percé entre 1859 et 1869 ?",F. de Lesseps,L. Massine,A. Jackson,F. Charles,Expert,Le canal de Suez permet aux navires d'aller d'Europe en Asie sans devoir contourner l'Afrique par le cap de Bonne-Espérance.,https://fr.wikipedia.org/wiki/Canal_de_Suez
26,fr,Quelle plante à la racine comestible est utilisée pour la fabrication du tapioca ?,Manioc,Mélisse,Mimosa,Magnolia,Expert,Le tapioca est une fécule produite à partir des racines du manioc amer (toxique avant traitement) séchées puis traitées.,https://fr.wikipedia.org/wiki/Tapioca
27,fr,Quelle unité monétaire est principalement utilisée au Paraguay ?,Guarani,Couronne,Peso,Franc,Expert,"La Banco Central del Paraguay a annoncé l'adoption en 2011 du nuevo guarani, valant 1 000 guaranies actuels.",https://fr.wikipedia.org/wiki/Guarani_(monnaie)
28,fr,Quel est le prénom de la fille du musicien brésilien Joao Gilberto ?,Bebel,Rosanna,Felicia,Hanne,Expert,"Joao Gilberto, né au Brésil en 1931 et maîtrisant le français, est considéré comme le principal créateur de la bossa nova.",https://fr.wikipedia.org/wiki/Bebel_Gilberto
29,fr,"Quel guitariste a fondé le groupe de heavy-metal Kiss, en 1973 ?",Paul Stanley,Dave Mustaine,Kirk Hammett,Mick Mars,Expert,Le groupe Kiss est devenu célèbre entre autres avec leurs costumes extravagants et la très grande langue de Gene Simmons.,https://fr.wikipedia.org/wiki/Kiss
30,fr,Les félins ont tous des griffes rétractiles sauf lequel de ces carnivores ?,Guépard,Léopard,Panthère,Lion,Expert,"Les félins sont digitigrades : ils marchent en appuyant sur leurs doigts, la plante du pied ne se posant pas sur le sol.",https://fr.wikipedia.org/wiki/Felidae
1,fr,"Dans « Les Bijoux de la Castafiore », quel journal annonce les noces de la diva ?",« Paris-Flash »,« Jours de Paris »,« Stars de France »,« Ici Pour Vous »,Débutant,"Trois ans après le succès de « Tintin au Tibet », Hergé semble ici être à l'apogée de son oeuvre sur le plan narratif.",https://fr.wikipedia.org/wiki/Les_Bijoux_de_la_Castafiore
2,fr,Comment se prénomme la copine de Popeye le marin ?,Olive,Océane,Odile,Octavie,Débutant,"Dans le dessin animé, Olive se fait régulièrement séduire et kidnapper par Brutus avant d'être sauvée par Popeye.",https://fr.wikipedia.org/wiki/Popeye
3,fr,Quel jeu de dés populaire porte le nom de sa combinaison gagnante ?,421,666,325,210,Débutant,On joue au 421 (ou à zanzibar) à l'aide de trois dés et d'un certain nombre de jetons ou fiches (souvent 11 ou 21).,https://fr.wikipedia.org/wiki/421_(jeu)
4,fr,Quel film est désormais célèbre pour sa scène de la tarte aux pommes ?,« American Pie »,« 40 jours/40 nuits »,« Cross roads »,« Midnight Kitchen »,Débutant,"Quatre adolescents font le pacte de perdre leur virginité avant d'entrer en fac, ce qui amènera de nombreuses mésaventures.",https://fr.wikipedia.org/wiki/American_Pie_(film)
5,fr,"Dans la mythologie, combien de travaux Héraclès fut-il condamné à effectuer ?",Douze,Sept,Dix,Seize,Débutant,La mythologie grecque lui prête un très grand nombre d'aventures qui le feront voyager à travers le monde connu des Doriens.,https://fr.wikipedia.org/wiki/Héraclès
6,fr,Que symbolisent les cinq anneaux du drapeau olympique ?,Les 5 continents,Les 5 doigts,Les 5 médailles,Les 5 épreuves,Débutant,"Durant la cérémonie d'ouverture, le drapeau olympique fait son entrée dans le stade porté horizontalement par des athlètes.",https://fr.wikipedia.org/wiki/Drapeau_olympique
7,fr,Quels abats prépare-t-on généralement à la mode de Caen ?,Tripes,Tapas,Tartes,Topinambours,Débutant,Cette préparation culinaire normande est réalisée avec les quatre parties de l'estomac d'un ruminant et un pied de boeuf.,https://fr.wikipedia.org/wiki/Tripes_à_la_mode_de_Caen
8,fr,Combien de doigts possède le gant tricoté par Thérèse dans « Le père Noël est une ordure » ?,Trois,Quatre,Cinq,Six,Débutant,« Le père Noël est une ordure » est à l'origine (1979) une pièce de théâtre interprétée par la troupe du Splendid.,https://fr.wikipedia.org/wiki/Le_Père_Noël_est_une_ordure
9,fr,"Si vous faites un baby-foot à 4 par équipes de 2, combien de barres maniera chaque joueur ?",Deux,Une,Trois,Quatre,Débutant,"En France, le baby-foot est principalement un jeu de café (on estime à 500 000 unités) où on lui adjoint un monnayeur.",https://fr.wikipedia.org/wiki/Baby-foot
10,fr,"Dans les jeux vidéos, comment se prénomme le compagnon champignon de Mario ?",Toad,Luigi,Peach,Toop,Débutant,"Les Toad des jeux vidéo Nintendo, serviteurs de la Princesse Peach, ont la forme de champignons anthropomorphiques.",https://fr.wikipedia.org/wiki/Mario_(personnage)
11,fr,Sur quelle partie du corps du serpent à lunettes les lunettes sont-elles situées ?,Derrière la tête,Sous les yeux,Dans la bouche,Sur la queue,Confirmé,"Dans l'imagerie populaire, le serpent à lunettes (ou le cobra égyptien) est associé au fakir charmeur de serpents.",https://fr.wikipedia.org/wiki/Cobra
12,fr,Quel est le nom du chanteur leader du groupe Depeche Mode ?,David Gahan,Martin Gore,Andrew Fletcher,Alan Wilder,Confirmé,"Depuis 2005, enhardi par son succès en solo, le chanteur Dave Gahan participe à l'écriture de certains morceaux.",https://fr.wikipedia.org/wiki/Depeche_Mode
13,fr,Sur quel continent retrouve-t-on la Papouasie-Nouvelle-Guinée ?,Océanie,Afrique,Asie,Amérique,Confirmé,"Colonisée par l'Australie, la Papouasie-Nouvelle-Guinée est indépendante au sein du Commonwealth depuis 1975.",https://fr.wikipedia.org/wiki/Papouasie-Nouvelle-Guinée
14,fr,En combien de points se joue un set de badminton depuis 2007 ?,21 points,15 points,9 points,7 points,Confirmé,Le badminton nécessite une excellente condition physique ainsi que de très bonnes qualités techniques et tactiques.,https://fr.wikipedia.org/wiki/Badminton
15,fr,Par quelle locution peut-on traduire la phrase swahilie hakuna matata ?,Aucun souci,Je crois en moi,Tout est possible,La vie est un soleil,Confirmé,L'expression a surtout été grandement popularisée en 1994 par le film d'animation des studios Disney « Le Roi lion ».,https://fr.wikipedia.org/wiki/Hakuna_matata
16,fr,Quelles villes françaises sont reliées par la célèbre route nationale 7 ?,Paris et Nice,Paris et Sète,Paris et Troyes,Paris et Foix,Confirmé,"La route nationale 7, ou RN7, est parfois également appelée la route des vacances ou encore la route Bleue.",https://fr.wikipedia.org/wiki/Route_nationale_7_(France_métropolitaine)
17,fr,Le jeans est un vêtement universel qui doit son nom à quelle ville ?,Gênes,Glasgow,Grenoble,Genève,Confirmé,Le bleu du jeans provenait d'une teinture (blu di genova) correspondant à la couleur originelle des bleus de travail rivetés.,https://fr.wikipedia.org/wiki/Jeans
18,fr,Comment un quartier de mandarine est-il aussi parfois appelé ?,Cuisse,Crâne,Cerveau,Coin,Confirmé,Une mandarine se divise généralement en une dizaine de quartiers qui peuvent aisément être séparés sans perdre de jus.,https://fr.wikipedia.org/wiki/Mandarine
19,fr,Quelle était la nationalité du compositeur Piotr Ilitch Tchaïkovski ?,Russe,Autrichienne,Roumaine,Polonaise,Confirmé,"Tchaïkovski s'illustra particulièrement par ses onze opéras, ses huit symphonies, ses suites pour orchestre et ses ballets.",https://fr.wikipedia.org/wiki/Piotr_Ilitch_Tchaïkovski
20,fr,Coluche avait annoncé sa candidature aux élections présidentielles de quelle année ?,1981,1974,1988,1995,Confirmé,"Son principal slogan était le suivant : « Avant moi, la France était coupée en deux. Maintenant, elle sera pliée en quatre ».",https://fr.wikipedia.org/wiki/Coluche
21,fr,Combien de pattes au maximum peut avoir un mille-pattes ?,750,950,1150,1350,Expert,"Le diplopode vit sous les pierres, dans le sol, dans le bois en décomposition et dans les endroits humides.",https://fr.wikipedia.org/wiki/Diplopoda
22,fr,Quel est le nom du fils de Végéta dans le manga « Dragon Ball » ?,Trunks,Thundra,Tenmoku,Tomahawk,Expert,"Ce personnage a la particularité d'exister deux fois dans l'histoire, Trunks du présent et Trunks du futur.",https://fr.wikipedia.org/wiki/Trunks
23,fr,Quelle ville de Tunisie est réputée pour ses tapis artisanaux ?,Kairouan,Kasserine,Kaboul,Kampala,Expert,Kairouan est souvent désignée comme la quatrième ville sainte de l'islam et la première ville sainte du Maghreb.,https://fr.wikipedia.org/wiki/Kairouan
24,fr,Quelle reine était représentée sur le tout premier timbre-poste émis ?,Victoria,Valentina,Vivienne,Veronica,Expert,"La collection et l'étude des timbres postaux et fiscaux, précieux et populaires pour des collectionneurs, est appelée la philatélie.",https://fr.wikipedia.org/wiki/Timbre_postal
25,fr,Quel est le plus grand satellite naturel de notre système solaire ?,Ganymède,Titan,Umbriel,La Lune,Expert,"Sur l'échelle des distances au centre de Jupiter, il s'agit du septième satellite naturel connu de la planète.",https://fr.wikipedia.org/wiki/Ganymède_(lune)
26,fr,"Pendant la Seconde Guerre mondiale, quel allemand surnommait-on le Renard du désert ?",Erwin Rommel,Friedrich Fromm,Fritz von Lossberg,Walter Brehmer,Expert,"Rommel a reçu ce surnom, par ses compatriotes et ses adversaires, suite à sa campagne en Afrique du Nord.",https://fr.wikipedia.org/wiki/Erwin_Rommel
27,fr,"Quel système informatique libre, basé sur la sécurité, est représenté par un poisson globe ?",OpenBSD,MacOS X,Gentoo,Debian,Expert,Le projet OpenBSD est réputé pour son intransigeance sur la liberté du logiciel et du code source ainsi que sur la cryptographie.,https://fr.wikipedia.org/wiki/OpenBSD
28,fr,"En 1963, un mystérieux cerveau organisa le hold-up du train postal reliant quelles villes ?",Glasgow à Londres,Liverpool à Brighton,Manchester à York,Cambridge à Oxford,Expert,"Considéré à l'époque comme le casse du siècle, le gang de 15 personnes s'empara d'un butin de 68 millions de dollars actuels.",https://fr.wikipedia.org/wiki/Attaque_du_train_postal_Glasgow-Londres
29,fr,Qui a reçu la première étoile sur le Walk of Fame de Los Angeles ?,Joanne Woodward,Judy Garland,Charlie Chaplin,Tod Browning,Expert,Le Walk of Fame (littéralement Promenade de la célébrité) est un hommage aux différents acteurs du show business.,https://fr.wikipedia.org/wiki/Walk_of_Fame_(Hollywood)
30,fr,Comment peut-on traduire le mot goupil en vieux français ?,Renard,Rat,Raton-laveur,Ragondin,Expert,"Cette désignation est devenue majoritaire par l'influence de Renart le goupil, héros du « Roman de Renart ».",https://fr.wikipedia.org/wiki/Goupil
1,fr,Quel surnom était donné à Victoria Beckham au sein du groupe des Spice Girls ?,Posh,Push,Pesh,Pish,Débutant,La carrière solo de Victoria Posh Beckham (assez vite arrêtée) est celle qui est la plus désastreuse des Spice Girls.,https://fr.wikipedia.org/wiki/Victoria_Beckham
2,fr,De quel boys band faisait partie Justin Timberlake avant sa carrière solo ?,NSYNC,NLT,Natural,North Life,Débutant,"Les membres du groupe NSYNC étaient Lance Bass, JC Chasez, Joey Fatone, Chris Kirkpatrick et Justin Timberlake.",https://fr.wikipedia.org/wiki/NSYNC
3,fr,Quel est le surnom donné au chanteur français Christophe Willem ?,La tortue,Le siamois,Le gorille,La panthère,Débutant,"Christophe Durier a été révélé par la saison 4 de l'émission « La Nouvelle Star » en 2006, dont il est par ailleurs ressorti vainqueur.",https://fr.wikipedia.org/wiki/Christophe_Willem
4,fr,"Dans les X-Men, quelle substance constitue le squelette principal de Wolverine ?",Adamantium,Vibranium,Cavorite,Neutronium,Débutant,"L'adamantium, alliage de métal imaginaire le plus résistant de tous les métaux imaginaires connus, ne s'oxyde pas et ne rouille pas.",https://fr.wikipedia.org/wiki/Adamantium
5,fr,Dans quel pays pourriez-vous cueillir des tulipes en sabots près d'un moulin à vent ?,Pays-Bas,Suisse,Allemagne,Luxembourg,Débutant,Les Pays-Bas sont l'un des pays dont l'altitude moyenne est la plus faible au monde (en partie sous le niveau de la mer).,https://fr.wikipedia.org/wiki/Pays-Bas
6,fr,"En quelle année est sortie la première version du film « E.T. », réalisée par Steven Spielberg ?",1982,1984,1986,1980,Débutant,"Pendant onze années d'affilée, le blockbuster américain « E.T. l'extra-terrestre » restera en tête du box-office mondial.",https://fr.wikipedia.org/wiki/E.T.
7,fr,Quelle est la couleur du triangle sur une manette de jeu de la console PlayStation 2 ?,Verte,Bleue,Rouge,Mauve,Débutant,La PS2 est une console de jeux vidéo de sixième génération commercialisée par la société Sony Computer Entertainment.,https://fr.wikipedia.org/wiki/PlayStation_2
8,fr,Qui est devenu le premier artiste produit par des internautes en France ?,Grégoire,Gautier,Gaspard,Gabriel,Débutant,"Le premier album de Grégoire, sorti en 2008 et devenu disque de diamant, a été simultanément produit par 347 internautes.",https://fr.wikipedia.org/wiki/Grégoire_(chanteur)
9,fr,Quel acteur interprète Spider-Man dans la série de films réalisés par Sam Raimi ?,Tobey Maguire,Val Kilmer,Ben Foster,Jason Statham,Débutant,Tobey Maguire ne sera en effet plus choisi pour interpréter le personnage de Peter Parker dans « Spiderman 4 ».,https://fr.wikipedia.org/wiki/Tobey_Maguire
10,fr,"Fruit du citronnier, le citron est un agrume surtout riche en quelle vitamine ?",Vitamine C,Vitamine A,Vitamine B,Vitamine D,Débutant,Le citron peut parfois causer des brûlures au niveau des muqueuses si son jus est absorbé en trop grande quantité.,https://fr.wikipedia.org/wiki/Citron
11,fr,En quelle année le premier prototype de la 205 est-il sorti des ateliers Peugeot ?,1981,1977,1969,1992,Confirmé,"Modèle phare du constructeur, la 205 sauvera Peugeot d'une situation financière délicate après l'achat de Chrysler Europe.",https://fr.wikipedia.org/wiki/Peugeot_205
12,fr,Quelle société de production appartient à Christophe Dechavanne ?,Coyote,Caméléon,Crotale,Cobra,Confirmé,Le Groupe Coyote fut durant un temps l'un des producteurs indépendants les plus importants du paysage audiovisuel français.,https://fr.wikipedia.org/wiki/Coyote_(télévision)
13,fr,Avec quel film Clint Eastwood a-t-il réalisé une biographie de Charlie Parker ?,« Bird »,« Parker »,« Dizzy »,« Charlie »,Confirmé,Le film d'une grande qualité est l'un des très rares consacrés au jazz et émane d'un réalisateur lui-même musicien.,https://fr.wikipedia.org/wiki/Bird_(film)
14,fr,"Jon Voight, interprète du film « Macadam Cowboy », a une célèbre fille, mais qui est-elle ?",Angelina Jolie,Kate Moss,Katie Holmes,Jennifer Aniston,Confirmé,"D'origine allemande et slovaque, Jon Voight a suivi des cours de décoration scénique à l'université catholique de New York.",https://fr.wikipedia.org/wiki/Jon_Voight
15,fr,"Dans le monde magique des Pokémon, qui sont les ennemis jurés de Sacha et ses amis ?",Team Rocket,Team Alpha,Team Miaouss,Team Draco,Confirmé,"La Team Rocket est une organisation criminelle fictive, sous la propriété de Giovanni, de la série animée « Pokémon ».",https://fr.wikipedia.org/wiki/Team_Rocket
16,fr,« Les Noces de Figaro » est un opéra-bouffe de quel grand compositeur ?,Mozart,Mahler,Mendelssohn,Moussorgski,Confirmé,"Après une première représentation donnée à Vienne en mai 1786, huit autres représentations furent ensuite proposées.",https://fr.wikipedia.org/wiki/Les_Noces_de_Figaro
17,fr,Quel signe du Zodiaque vient directement se placer après le signe du Lion ?,Vierge,Balance,Scorpion,Bélier,Confirmé,Les douze signes du Zodiaque portent le nom des constellations qui en étaient les plus proches à l'époque.,https://fr.wikipedia.org/wiki/Signe_du_Zodiaque
18,fr,Quelle effeuilleuse sexy fut la compagne de Marilyn Manson durant plusieurs années ?,Dita Von Teese,Ursula Martinez,Carol Doda,Tori Welles,Confirmé,"La signature de Dita, danseuse burlesque, est née de sa rencontre avec Catherine D'Lish, sa meilleure amie.",https://fr.wikipedia.org/wiki/Dita_von_Teese
19,fr,"Quel acteur a fait rencontrer son agent à Johnny Depp, alors inconnu du grand public ?",Nicolas Cage,Bruce Willis,Morgan Freeman,Clint Eastwood,Confirmé,Johnny Depp est devenu célèbre grâce à la série télévisée « 21 Jump Street » et surtout grâce à son rôle de Jack Sparrow.,https://fr.wikipedia.org/wiki/Johnny_Depp
20,fr,Quelle est la durée fixée pour le mandat des députés européens ?,Cinq ans,Quatre ans,Trois ans,Six ans,Confirmé,"Un tiers des eurodéputés sont des femmes, pourcentage plus élevé que dans la plupart des parlements nationaux.",https://fr.wikipedia.org/wiki/Député_européen
21,fr,Quel est le titre du cinquième opus du groupe de rap français IAM sorti en 2007 ?,« Saison 5 »,« Pour rien au monde »,« Décoffrage »,« Prière et dévotion »,Expert,"À l'occasion des vingt ans du groupe, IAM s'est réunit pour un concert au pied des Pyramides de Gizeh le 14 mars 2008.",https://fr.wikipedia.org/wiki/IAM
22,fr,Qui a créé les désormais célèbres personnages des « Têtes à claques » sur internet ?,Michel Beaudet,Michel Beaudry,Michel Beaulieu,Michel Beaupré,Expert,"Le site créé par l'ex-publicitaire Michel Beaudet connaît, depuis sa création le 16 août 2006, un très grand succès.",https://fr.wikipedia.org/wiki/Têtes_à_claques
23,fr,Quel est le nouveau nom du logiciel gratuit de messagerie instantanée « Gaim » ?,« Pidgin »,« Connect »,« iShare »,« Komunity »,Expert,« Gaim » a été renommé en « Pidgin » en 2007 en raison de plaintes de la société AOL et de sa marque AIM.,https://fr.wikipedia.org/wiki/Pidgin_(logiciel)
24,fr,Quelle carte est la plus rare et la plus chère du jeu à collectionner « Magic the Gathering » ?,« Lotus noir »,« Mox de diamant »,« Ange de Serra »,« Oiseau de paradis »,Expert,Il existe plus de 20 000 cartes différentes avec lesquelles chaque joueur doit construire son jeu en suivant des règles précises.,https://fr.wikipedia.org/wiki/Magic_the_Gathering
25,fr,Dans quelle ville furent tués les célèbres pacifistes du Bloody Sunday de 1972 ?,Derry,Dublin,Belfast,Limerick,Expert,"Tous les ans, le dernier dimanche de janvier, une marche commémorative a lieu dans le quartier républicain du Bogside.",https://fr.wikipedia.org/wiki/Bloody_Sunday_(1972)
26,fr,Quelle corbeille en osier permet de lancer la balle à la pelote basque ?,Chistera,Bertsu,Makhila,Talo,Expert,"Jeu universel, legs d'autres civilisations, la pelote basque regroupe plusieurs jeux traditionnels issus du jeu de paume.",https://fr.wikipedia.org/wiki/Pelote_basque
27,fr,Dans quelle ville fut fondée la marque de vêtements Oxbow en 1985 ?,Pont-Audemer,Bordeaux,Biarritz,Chambord,Expert,"La marque de vêtements Oxbow, aujourd'hui Maison de surf française, se veut pionnière d'un positionnement sport-mode.",https://fr.wikipedia.org/wiki/Oxbow_(marque)
28,fr,"Combien pesait le fameux ENIAC, ordinateur devenu entièrement électronique ?",30 tonnes,500 kilos,1 tonne,125 kilos,Expert,"L'ENIAC pouvait, en principe, résoudre tous les problèmes calculatoires au prix d'une forte consommation énergétique.",https://fr.wikipedia.org/wiki/ENIAC
29,fr,Quel pays africain est également connu sous le nom de Pays des Braves ?,Djibouti,Somalie,Soudan,Tunisie,Expert,"Djibouti, situé sur la côte ouest du débouché méridional de la mer Rouge, désigne à la fois le pays et sa capitale.",https://fr.wikipedia.org/wiki/Djibouti
30,fr,Qui a incarné avec talent et panache le commissaire Valence à la télévision ?,Bernard Tapie,Frédéric Diefenthal,Jean Reno,Richard Berry,Expert,"Bernard Tapie a surtout fait parler de lui dans une série d'opérations financières, avec entre autres le Crédit lyonnais.",https://fr.wikipedia.org/wiki/Bernard_Tapie
1,en,What nickname was given to Victoria Beckham among the Spice Girls ?,« Posh »,« Push »,« Pesh »,« Pish »,Débutant,The solo career of Victoria Posh Beckham (pretty quickly stopped) is the most disastrous of the Spice Girls.,https://en.wikipedia.org/wiki/Victoria_Beckham
2,en,Which boy band was Justin Timberlake before progressing in a solo career ?,NSYNC,Take That,G-Squad,Backstreet Boys,Débutant,"The members of the NSYNC group were Lance Bass, Chasez, Joey Fatone, Chris Kirkpatrick and Justin Timberlake.",https://en.wikipedia.org/wiki/NSYNC
3,en,What is the nickname given to French singer Christophe Willem ?,The turtle,The Siamese,Gorilla,The panther,Débutant,"Christophe Durier was revealed by the season 4 of the « Nouvelle Star » broadcast in 2006, which he emerged victorious.",https://en.wikipedia.org/wiki/Christophe_Willem
4,en,"In the X-Men, what substance is the skeleton of Wolverine ?",Adamantium,Vibranium,Cavorite,Neutronium,Débutant,"Adamantium, the most resistant imaginary metal alloy of all known imaginary metals, does not oxidize or rust.",https://en.wikipedia.org/wiki/Adamantium
5,en,In which country could you pick tulips in clogs near the windmills ?,Netherlands,Switzerland,Germany,Luxembourg,Débutant,The Netherlands is one of the countries with the lowest average altitude in the world (partly below sea level).,
6,en,In what year did the first version of the movie « E.T. » come out ?,1982,1984,1986,1980,Débutant,"For eleven years in a row, the American blockbuster « E.T. the extra-terrestrial » will remain at the top of the global box office.",
7,en,What is the color of the triangle on a PlayStation 2 gamepad ?,Green,Blue,Red,Mauve,Débutant,The PS2 is a sixth-generation video game console marketed by Sony Computer Entertainment.,https://en.wikipedia.org/wiki/PlayStation_2
8,en,Who became the first artist produced by Internet users in France ?,Grégoire,Matthieu,Antoine,Simon,Débutant,"Grégoire's first album, released in 2008 and turned into a diamond disc, was produced by 347 Internet users.",https://en.wikipedia.org/wiki/Grégoire_(musician)
9,en,Which actor plays Spider-Man in the series of films made by Sam Raimi ?,Tobey Maguire,Val Kilmer,Ben Foster,Jason Statham,Débutant,Tobey Maguire will no longer be chosen to interpret Peter Parker's character in « Spiderman 4 ».,https://en.wikipedia.org/wiki/Tobey_Maguire
10,en,"Fruit of the lemon tree, lemon is a citrus rich in what vitamin ?",Vitamin C,Vitamin A,Vitamin B,Vitamin D,Débutant,Lemon can sometimes cause burns in the mucous membranes if its juice is absorbed too much.,https://en.wikipedia.org/wiki/Lemon
11,en,In what year did the first prototype of the 205 come out of the Peugeot workshops ?,1981,1977,1969,1992,Confirmé,"The builder's flagship model, the 205 will save it from a delicate financial situation after the purchase of Chrysler Europe.",https://en.wikipedia.org/wiki/Peugeot_205
12,en,Which audiovisual production company belongs to Christophe Dechavanne ?,Coyote,Réservoir Prod,Case Productions,Visu Tele,Confirmé,The Coyote Group is one of the largest independent producers in the French audiovisual landscape.,
13,en,With which movie did Clint Eastwood make a biography of Charlie Parker ?,« Bird »,« Parker »,« Dizzy »,« Charlie »,Confirmé,The film of high quality is one of the very few devoted to jazz and music of a director himself a musician.,https://en.wikipedia.org/wiki/Bird_(film)
14,en,"Jon Voight, interpreter of the movie « Macadam Cowboy », has a famous girl called ...",Angelina Jolie,Kate Moss,Katie Holmes,Jennifer Aniston,Confirmé,"Originally from Germany and Slovakia, Jon Voight attended stage design classes at the Catholic University of New York.",https://en.wikipedia.org/wiki/Jon_Voight
15,en,"In the magical world of Pokémon, who are the sworn enemies of Sacha and her friends ?",Team Rocket,Team Alpha,Team Miaouss,Team Draco,Confirmé,"The Team Rocket is a fictional criminal organization, under the ownership of Giovanni, of the animated series « Pokémon ».",https://en.wikipedia.org/wiki/Team_Rocket
